id,date,ticker,company_name,region,open,high,low,close,adj_close,volume,conflict_period,period_phase
141,2019-07-24,SHEL,SHEL,International,48.07249743050124,48.36049365125904,47.867868765049074,47.87544631958008,,1824215,US-Iran,Before
142,2019-07-25,SHEL,SHEL,International,48.23922545863772,48.24680301205619,47.61018155448243,47.648075103759766,,1996064,US-Iran,Before
143,2019-07-26,SHEL,SHEL,International,48.03459890403379,48.03459890403379,47.708709162165015,47.76176071166992,,2242146,US-Iran,Before
144,2019-07-29,SHEL,SHEL,International,48.42111985860512,48.42111985860512,47.9891269989069,48.09523010253906,,2140684,US-Iran,Before
145,2019-07-30,SHEL,SHEL,International,48.18617688281449,48.360489533113174,47.920916239330936,48.352909088134766,,2550969,US-Iran,Before
146,2019-07-31,SHEL,SHEL,International,47.94365429126303,48.19375694891966,47.32219076090104,47.663238525390625,,2970394,US-Iran,Before
147,2019-08-01,SHEL,SHEL,International,45.139494123458334,45.47296146675437,44.495292101356824,44.548343658447266,,6373491,US-Iran,Before
148,2019-08-02,SHEL,SHEL,International,44.54834487098654,44.64308020995417,43.97235528214435,44.26792907714844,,4766854,US-Iran,Before
149,2019-08-05,SHEL,SHEL,International,43.63888305644304,43.73740571637992,43.09320663977759,43.25236129760742,,4741019,US-Iran,Before
150,2019-08-06,SHEL,SHEL,International,43.41151970307562,43.532780818237,42.9643687988381,43.42667770385742,,5442571,US-Iran,Before
151,2019-08-07,SHEL,SHEL,International,43.047732641357875,43.40833286228065,42.83552643091811,43.25236129760742,,4529849,US-Iran,Before
152,2019-08-08,SHEL,SHEL,International,43.5252039773438,43.995090444915135,43.29025929801159,43.972354888916016,,3171885,US-Iran,Before
153,2019-08-09,SHEL,SHEL,International,43.5176228174552,43.74423247171405,43.297839033851666,43.42667770385742,,3782192,US-Iran,Before
154,2019-08-12,SHEL,SHEL,International,43.5706691497264,43.68434979777479,43.30540852209515,43.32814407348633,,2456260,US-Iran,Before
155,2019-08-13,SHEL,SHEL,International,43.20688702122167,44.06329519384695,43.1159419160601,43.729827880859375,,2823832,US-Iran,Before
156,2019-08-14,SHEL,SHEL,International,42.77489463048605,42.92722920113862,42.509636866211835,42.72942352294922,,3671340,US-Iran,Before
157,2019-08-15,SHEL,SHEL,International,42.38259129928089,42.62922552127875,42.22073520225393,42.45966339111328,,3445955,US-Iran,Before
158,2019-08-16,SHEL,SHEL,International,42.552152642865,42.89898295388724,42.374884470589635,42.8219108581543,,2703758,US-Iran,Before
159,2019-08-19,SHEL,SHEL,International,43.37684224142715,43.47703833142646,43.153331957738146,43.20728302001953,,2628202,US-Iran,Before
160,2019-08-20,SHEL,SHEL,International,42.85273798015047,43.06854514064487,42.621518752581885,42.898983001708984,,2987138,US-Iran,Before
161,2019-08-21,SHEL,SHEL,International,43.50785380411924,43.50785380411924,43.19955960262847,43.34600067138672,,1822169,US-Iran,Before
162,2019-08-22,SHEL,SHEL,International,43.3614145917634,43.39995357368324,42.93751225164889,43.07624435424805,,2652079,US-Iran,Before
163,2019-08-23,SHEL,SHEL,International,42.914392310658144,43.336677600217335,42.37487889122752,42.4904899597168,,3429220,US-Iran,Before
164,2019-08-26,SHEL,SHEL,International,43.06083126146867,43.06083126146867,42.513611799203275,42.62922286987305,,2240404,US-Iran,Before
165,2019-08-27,SHEL,SHEL,International,42.87585159199851,42.960632640963226,42.26697218589857,42.35175323486328,,2298118,US-Iran,Before
166,2019-08-28,SHEL,SHEL,International,42.65234136748508,43.06853766897261,42.5089844716245,42.91439056396485,,2706412,US-Iran,Before
167,2019-08-29,SHEL,SHEL,International,43.20726995781644,43.29204807283437,42.929805755615234,42.929805755615234,,1962629,US-Iran,Before
168,2019-08-30,SHEL,SHEL,International,42.976058368217494,43.037718401654814,42.57913145832947,42.85274124145508,,2284806,US-Iran,Before
169,2019-09-03,SHEL,SHEL,International,42.16678115863859,42.61380749186757,42.051173029091245,42.598392486572266,,3875056,US-Iran,Before
170,2019-09-04,SHEL,SHEL,International,42.9760482934572,43.184146447355936,42.95292725639453,43.07624435424805,,1913737,US-Iran,Before
171,2019-09-05,SHEL,SHEL,International,43.322882306152536,43.45390838779491,42.952930980516314,42.96063995361328,,3218955,US-Iran,Before
172,2019-09-06,SHEL,SHEL,International,42.81420519061286,42.89675178124733,42.62537648340746,42.85274124145508,,4065948,US-Iran,Before
173,2019-09-09,SHEL,SHEL,International,43.18414771343248,43.39995484608684,43.10707562755625,43.36141586303711,,2523407,US-Iran,Before
174,2019-09-10,SHEL,SHEL,International,43.98571329748468,44.37339350096994,43.69283405928187,43.78532409667969,,3057636,US-Iran,Before
175,2019-09-11,SHEL,SHEL,International,43.91634181702424,44.12829445141746,43.492439488349255,43.546390533447266,,2638431,US-Iran,Before
176,2019-09-12,SHEL,SHEL,International,43.299752585463814,43.68897332569173,43.11469904678676,43.584922790527344,,2539925,US-Iran,Before
177,2019-09-13,SHEL,SHEL,International,44.00883018703254,44.12444125282254,43.70824494411238,43.83156204223633,,2742840,US-Iran,Before
178,2019-09-16,SHEL,SHEL,International,45.18806219334773,45.22659824302795,44.540646562338885,44.694793701171875,,5880565,US-Iran,Before
179,2019-09-17,SHEL,SHEL,International,45.18034941444027,45.18805838779437,44.27088460604039,44.7718620300293,,4372287,US-Iran,Before
180,2019-09-18,SHEL,SHEL,International,44.73333054968955,45.07245190908837,44.67167051701039,44.87206268310547,,2163379,US-Iran,Before
181,2019-09-19,SHEL,SHEL,International,45.32678783060649,45.38073888045199,44.93371253589015,44.94142150878906,,2319084,US-Iran,Before
182,2019-09-20,SHEL,SHEL,International,45.1418109717168,45.28817267353572,44.945273323186456,45.07244491577149,,2698793,US-Iran,Before
183,2019-09-23,SHEL,SHEL,International,45.01078801832568,45.24971325859093,44.9799580066425,45.087860107421875,,2180839,US-Iran,Before
184,2019-09-24,SHEL,SHEL,International,44.8643519839291,44.8643519839291,44.455864573528665,44.61771774291992,,3130626,US-Iran,Before
185,2019-09-25,SHEL,SHEL,International,44.45586869986034,44.663966911298225,44.37108762037316,44.57147979736328,,1953152,US-Iran,Before
186,2019-09-26,SHEL,SHEL,International,45.04162653966645,45.20348267209175,44.89518835711379,45.126407623291016,,2640574,US-Iran,Before
187,2019-09-27,SHEL,SHEL,International,45.29596465999965,45.71986708999581,45.21888961992898,45.558013916015625,,3081735,US-Iran,Before
188,2019-09-30,SHEL,SHEL,International,45.126389621227986,45.47321985219069,45.126389621227986,45.357608795166016,,2813966,US-Iran,Before
189,2019-10-01,SHEL,SHEL,International,45.21888649243845,45.330643087727346,44.92207925108702,45.003082275390625,,3175303,US-Iran,Before
190,2019-10-02,SHEL,SHEL,International,44.008829500994416,44.09361055590392,43.53097612072714,43.63117218017578,,3658952,US-Iran,Before
191,2019-10-03,SHEL,SHEL,International,43.49244564484444,43.92405700683594,43.261226427392934,43.92405700683594,,2290227,US-Iran,Before
192,2019-10-04,SHEL,SHEL,International,43.93176751437052,44.20152280551916,43.83157143189582,44.162986755371094,,1790065,US-Iran,Before
193,2019-10-07,SHEL,SHEL,International,44.30171099055379,44.525224157725056,44.055076785437784,44.07049179077149,,1984941,US-Iran,Before
194,2019-10-08,SHEL,SHEL,International,43.970300005938974,44.01269053970477,43.49244655452954,43.500152587890625,,3122372,US-Iran,Before
195,2019-10-09,SHEL,SHEL,International,43.8392659297192,43.87780196714219,43.530971750112926,43.584922790527344,,2023441,US-Iran,Before
196,2019-10-10,SHEL,SHEL,International,43.97030319872759,44.193816403884,43.88552212503984,44.13215637207031,,2286482,US-Iran,Before
197,2019-10-11,SHEL,SHEL,International,44.5483474996504,44.86049622860648,44.52522646050987,44.586883544921875,,2365519,US-Iran,Before
198,2019-10-14,SHEL,SHEL,International,44.35566449145226,44.671664767984794,44.29400740682025,44.56376266479492,,1519791,US-Iran,Before
199,2019-10-15,SHEL,SHEL,International,44.41731220554767,44.660091870436354,44.293995130350254,44.34794616699219,,2400195,US-Iran,Before
200,2019-10-16,SHEL,SHEL,International,44.41733036894277,44.610013561488806,44.23235321044922,44.23235321044922,,2214485,US-Iran,Before
201,2019-10-17,SHEL,SHEL,International,44.848934333404095,44.95298489338968,44.63089563522576,44.82581329345703,,2543197,US-Iran,Before
202,2019-10-18,SHEL,SHEL,International,44.70249089416185,44.79497798312543,44.40961168231369,44.48668670654297,,2998276,US-Iran,Before
203,2019-10-21,SHEL,SHEL,International,44.625416741109376,44.97609852973166,44.625416741109376,44.91829299926758,,1663628,US-Iran,Before
204,2019-10-22,SHEL,SHEL,International,45.14180882190779,45.73527328559671,45.087857774309846,45.426979064941406,,3305027,US-Iran,Before
205,2019-10-23,SHEL,SHEL,International,45.511763282923255,45.94337463378906,45.46552120469206,45.94337463378906,,2220083,US-Iran,Before
206,2019-10-24,SHEL,SHEL,International,46.25936684794992,46.274781851378116,45.72386086007954,45.91253662109375,,1869687,US-Iran,Before
207,2019-10-25,SHEL,SHEL,International,45.681325620695546,46.082106961180614,45.665910614510146,45.9973258972168,,1494102,US-Iran,Before
